,Country,Species,Year,inland_Unit,inland_TON_Value,inland_TON_Flags,COUNTRY_YEAR_SPECIES
15378,Thailand,Freshwater fishes nei [Actinopterygii],2014,Tonnes,94225.0,,THA_2014_FRF
15379,Thailand,Freshwater fishes nei [Actinopterygii],2015,Tonnes,96630.0,,THA_2015_FRF
15380,Thailand,Freshwater fishes nei [Actinopterygii],2016,Tonnes,100391.94,,THA_2016_FRF
15381,Thailand,Freshwater fishes nei [Actinopterygii],2017,Tonnes,97552.36,,THA_2017_FRF
15382,Thailand,Freshwater fishes nei [Actinopterygii],2018,Tonnes,62627.82,,THA_2018_FRF
15383,Thailand,Freshwater fishes nei [Actinopterygii],2019,Tonnes,50333.57,,THA_2019_FRF
15384,Thailand,Freshwater fishes nei [Actinopterygii],2020,Tonnes,55572.91,,THA_2020_FRF
15385,Thailand,Freshwater fishes nei [Actinopterygii],2021,Tonnes,53104.59,,THA_2021_FRF
15386,Thailand,Striped snakehead [Channa striata],2010,Tonnes,22398.0,,THA_2010_FSS
15387,Thailand,Striped snakehead [Channa striata],2011,Tonnes,24809.0,,THA_2011_FSS
15388,Thailand,Striped snakehead [Channa striata],2012,Tonnes,24691.0,,THA_2012_FSS
15389,Thailand,Striped snakehead [Channa striata],2013,Tonnes,14331.0,,THA_2013_FSS
15390,Thailand,Striped snakehead [Channa striata],2014,Tonnes,14771.0,,THA_2014_FSS
15391,Thailand,Striped snakehead [Channa striata],2015,Tonnes,15013.0,,THA_2015_FSS
15392,Thailand,Striped snakehead [Channa striata],2016,Tonnes,15206.31,,THA_2016_FSS
15393,Thailand,Striped snakehead [Channa striata],2017,Tonnes,14471.07,,THA_2017_FSS
15394,Thailand,Striped snakehead [Channa striata],2018,Tonnes,12002.77,,THA_2018_FSS
15395,Thailand,Striped snakehead [Channa striata],2019,Tonnes,7937.31,,THA_2019_FSS
15396,Thailand,Striped snakehead [Channa striata],2020,Tonnes,7535.08,,THA_2020_FSS
15397,Thailand,Striped snakehead [Channa striata],2021,Tonnes,7097.67,,THA_2021_FSS
15398,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2010,Tonnes,10976.0,,THA_2010_CTO
15399,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2011,Tonnes,12868.0,,THA_2011_CTO
15400,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2012,Tonnes,12541.0,,THA_2012_CTO
15401,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2013,Tonnes,8509.0,,THA_2013_CTO
15402,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2014,Tonnes,8440.0,,THA_2014_CTO
15403,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2015,Tonnes,8335.0,,THA_2015_CTO
15404,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2016,Tonnes,8595.3,,THA_2016_CTO
15405,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2017,Tonnes,8035.15,,THA_2017_CTO
15406,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2018,Tonnes,7561.82,,THA_2018_CTO
15407,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2019,Tonnes,5769.89,,THA_2019_CTO
15408,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2020,Tonnes,5331.84,,THA_2020_CTO
15409,Thailand,Torpedo-shaped catfishes nei [Clarias spp],2021,Tonnes,5445.02,,THA_2021_CTO
15410,Thailand,Climbing perch [Anabas testudineus],2010,Tonnes,14992.0,,THA_2010_FPC
15411,Thailand,Climbing perch [Anabas testudineus],2011,Tonnes,13975.0,,THA_2011_FPC
15412,Thailand,Climbing perch [Anabas testudineus],2012,Tonnes,11782.0,,THA_2012_FPC
15413,Thailand,Climbing perch [Anabas testudineus],2013,Tonnes,14360.0,,THA_2013_FPC
15414,Thailand,Climbing perch [Anabas testudineus],2014,Tonnes,7973.0,,THA_2014_FPC
15415,Thailand,Climbing perch [Anabas testudineus],2015,Tonnes,7848.0,,THA_2015_FPC
15416,Thailand,Climbing perch [Anabas testudineus],2016,Tonnes,7826.79,,THA_2016_FPC
15417,Thailand,Climbing perch [Anabas testudineus],2017,Tonnes,7190.2,,THA_2017_FPC
15418,Thailand,Climbing perch [Anabas testudineus],2018,Tonnes,4875.02,,THA_2018_FPC
15419,Thailand,Climbing perch [Anabas testudineus],2019,Tonnes,3681.23,,THA_2019_FPC
15420,Thailand,Climbing perch [Anabas testudineus],2020,Tonnes,2940.32,,THA_2020_FPC
15421,Thailand,Climbing perch [Anabas testudineus],2021,Tonnes,330.06,,THA_2021_FPC
15422,Thailand,Snakeskin gourami [Trichopodus pectoralis],2010,Tonnes,4648.0,,THA_2010_FGS
15423,Thailand,Snakeskin gourami [Trichopodus pectoralis],2011,Tonnes,3260.0,,THA_2011_FGS
15424,Thailand,Snakeskin gourami [Trichopodus pectoralis],2012,Tonnes,3104.0,,THA_2012_FGS
15425,Thailand,Snakeskin gourami [Trichopodus pectoralis],2013,Tonnes,4013.0,,THA_2013_FGS
15426,Thailand,Snakeskin gourami [Trichopodus pectoralis],2014,Tonnes,2904.0,,THA_2014_FGS
15427,Thailand,Snakeskin gourami [Trichopodus pectoralis],2015,Tonnes,2892.0,,THA_2015_FGS
15428,Thailand,Snakeskin gourami [Trichopodus pectoralis],2016,Tonnes,3016.64,,THA_2016_FGS
15429,Thailand,Snakeskin gourami [Trichopodus pectoralis],2017,Tonnes,2137.04,,THA_2017_FGS
15430,Thailand,Snakeskin gourami [Trichopodus pectoralis],2018,Tonnes,3133.59,,THA_2018_FGS
15431,Thailand,Snakeskin gourami [Trichopodus pectoralis],2019,Tonnes,1554.42,,THA_2019_FGS
15432,Thailand,Snakeskin gourami [Trichopodus pectoralis],2020,Tonnes,1670.56,,THA_2020_FGS
15433,Thailand,Snakeskin gourami [Trichopodus pectoralis],2021,Tonnes,1675.63,,THA_2021_FGS
15434,Thailand,Pangas catfishes nei [Pangasius spp],2010,Tonnes,5131.0,,THA_2010_PGZ
15435,Thailand,Pangas catfishes nei [Pangasius spp],2011,Tonnes,4837.0,,THA_2011_PGZ
15436,Thailand,Pangas catfishes nei [Pangasius spp],2012,Tonnes,4826.0,,THA_2012_PGZ
15437,Thailand,Pangas catfishes nei [Pangasius spp],2013,Tonnes,6031.0,,THA_2013_PGZ
15438,Thailand,Pangas catfishes nei [Pangasius spp],2014,Tonnes,5031.0,,THA_2014_PGZ
15439,Thailand,Pangas catfishes nei [Pangasius spp],2015,Tonnes,5011.0,,THA_2015_PGZ
15440,Thailand,Pangas catfishes nei [Pangasius spp],2016,Tonnes,4806.29,,THA_2016_PGZ
15441,Thailand,Pangas catfishes nei [Pangasius spp],2017,Tonnes,5681.01,,THA_2017_PGZ
15442,Thailand,Pangas catfishes nei [Pangasius spp],2018,Tonnes,3731.88,,THA_2018_PGZ
15443,Thailand,Pangas catfishes nei [Pangasius spp],2019,Tonnes,3199.11,,THA_2019_PGZ
15444,Thailand,Pangas catfishes nei [Pangasius spp],2020,Tonnes,3617.22,,THA_2020_PGZ
15445,Thailand,Pangas catfishes nei [Pangasius spp],2021,Tonnes,3158.29,,THA_2021_PGZ
15446,Thailand,Asian swamp eel [Monopterus albus],2010,Tonnes,619.0,,THA_2010_FLT
15447,Thailand,Asian swamp eel [Monopterus albus],2011,Tonnes,787.0,,THA_2011_FLT
15448,Thailand,Asian swamp eel [Monopterus albus],2012,Tonnes,1072.0,,THA_2012_FLT
15449,Thailand,Asian swamp eel [Monopterus albus],2013,Tonnes,1510.0,,THA_2013_FLT
15450,Thailand,Asian swamp eel [Monopterus albus],2014,Tonnes,1610.0,,THA_2014_FLT
15451,Thailand,Asian swamp eel [Monopterus albus],2015,Tonnes,1625.0,,THA_2015_FLT
15452,Thailand,Asian swamp eel [Monopterus albus],2016,Tonnes,1002.19,,THA_2016_FLT
15453,Thailand,Asian swamp eel [Monopterus albus],2017,Tonnes,1064.54,,THA_2017_FLT
15454,Thailand,Asian swamp eel [Monopterus albus],2018,Tonnes,817.49,,THA_2018_FLT
15455,Thailand,Asian swamp eel [Monopterus albus],2019,Tonnes,543.84,,THA_2019_FLT
15456,Thailand,Asian swamp eel [Monopterus albus],2020,Tonnes,602.98,,THA_2020_FLT
15457,Thailand,Asian swamp eel [Monopterus albus],2021,Tonnes,545.12,,THA_2021_FLT
15458,Thailand,CRUSTACEANS,2010,Tonnes,887.0,,THA_2010_4
15459,Thailand,CRUSTACEANS,2011,Tonnes,1073.0,,THA_2011_4
15460,Thailand,CRUSTACEANS,2012,Tonnes,1177.0,,THA_2012_4
15461,Thailand,CRUSTACEANS,2013,Tonnes,1461.0,,THA_2013_4
15462,Thailand,CRUSTACEANS,2014,Tonnes,1156.0,,THA_2014_4
15463,Thailand,CRUSTACEANS,2015,Tonnes,1277.0,,THA_2015_4
15464,Thailand,CRUSTACEANS,2016,Tonnes,1299.82,,THA_2016_4
15465,Thailand,CRUSTACEANS,2017,Tonnes,1651.96,,THA_2017_4
15466,Thailand,CRUSTACEANS,2018,Tonnes,2191.22,,THA_2018_4
15467,Thailand,CRUSTACEANS,2019,Tonnes,2393.76,,THA_2019_4
15468,Thailand,CRUSTACEANS,2020,Tonnes,2500.38,,THA_2020_4
15469,Thailand,CRUSTACEANS,2021,Tonnes,1981.23,,THA_2021_4
15470,Thailand,FRESHWATER CRUSTACEANS,2010,Tonnes,887.0,,THA_2010_41
15471,Thailand,FRESHWATER CRUSTACEANS,2011,Tonnes,1073.0,,THA_2011_41
15472,Thailand,FRESHWATER CRUSTACEANS,2012,Tonnes,1177.0,,THA_2012_41
15473,Thailand,FRESHWATER CRUSTACEANS,2013,Tonnes,1461.0,,THA_2013_41
15474,Thailand,FRESHWATER CRUSTACEANS,2014,Tonnes,1156.0,,THA_2014_41
15475,Thailand,FRESHWATER CRUSTACEANS,2015,Tonnes,1277.0,,THA_2015_41
15476,Thailand,FRESHWATER CRUSTACEANS,2016,Tonnes,1299.82,,THA_2016_41
15477,Thailand,FRESHWATER CRUSTACEANS,2017,Tonnes,1651.96,,THA_2017_41
15478,Thailand,FRESHWATER CRUSTACEANS,2018,Tonnes,2191.22,,THA_2018_41
15479,Thailand,FRESHWATER CRUSTACEANS,2019,Tonnes,2393.76,,THA_2019_41
15480,Thailand,FRESHWATER CRUSTACEANS,2020,Tonnes,2500.38,,THA_2020_41
15481,Thailand,FRESHWATER CRUSTACEANS,2021,Tonnes,1981.23,,THA_2021_41
15482,Thailand,Freshwater crustaceans nei [Crustacea],2010,Tonnes,182.0,,THA_2010_FCX
15483,Thailand,Freshwater crustaceans nei [Crustacea],2011,Tonnes,230.0,,THA_2011_FCX
15484,Thailand,Freshwater crustaceans nei [Crustacea],2012,Tonnes,226.0,,THA_2012_FCX
15485,Thailand,Freshwater crustaceans nei [Crustacea],2013,Tonnes,250.0,,THA_2013_FCX
15486,Thailand,Freshwater crustaceans nei [Crustacea],2014,Tonnes,238.0,,THA_2014_FCX
15487,Thailand,Freshwater crustaceans nei [Crustacea],2015,Tonnes,247.0,,THA_2015_FCX
15488,Thailand,Freshwater crustaceans nei [Crustacea],2016,Tonnes,256.3,,THA_2016_FCX
15489,Thailand,Freshwater crustaceans nei [Crustacea],2017,Tonnes,610.61,,THA_2017_FCX
15490,Thailand,Freshwater crustaceans nei [Crustacea],2018,Tonnes,1225.82,,THA_2018_FCX
15491,Thailand,Freshwater crustaceans nei [Crustacea],2019,Tonnes,1455.7,,THA_2019_FCX
15492,Thailand,Freshwater crustaceans nei [Crustacea],2020,Tonnes,1259.02,,THA_2020_FCX
15493,Thailand,Freshwater crustaceans nei [Crustacea],2021,Tonnes,1147.59,,THA_2021_FCX
15494,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2010,Tonnes,705.0,,THA_2010_PPZ
15495,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2011,Tonnes,843.0,,THA_2011_PPZ
15496,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2012,Tonnes,951.0,,THA_2012_PPZ
15497,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2013,Tonnes,1211.0,,THA_2013_PPZ
15498,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2014,Tonnes,918.0,,THA_2014_PPZ
15499,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2015,Tonnes,1030.0,,THA_2015_PPZ
15500,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2016,Tonnes,1043.52,,THA_2016_PPZ
15501,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2017,Tonnes,1041.35,,THA_2017_PPZ
15502,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2018,Tonnes,965.4,,THA_2018_PPZ
15503,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2019,Tonnes,938.06,,THA_2019_PPZ
15504,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2020,Tonnes,1241.36,,THA_2020_PPZ
15505,Thailand,"Freshwater prawns, shrimps nei [Palaemonidae]",2021,Tonnes,833.64,,THA_2021_PPZ
15506,Viet Nam,TOTAL SPECIES,2010,Tonnes,182655.0,,VNM_2010_SPECIES_TOTAL
15507,Viet Nam,TOTAL SPECIES,2011,Tonnes,167252.0,,VNM_2011_SPECIES_TOTAL
15508,Viet Nam,TOTAL SPECIES,2012,Tonnes,163362.0,,VNM_2012_SPECIES_TOTAL
15509,Viet Nam,TOTAL SPECIES,2013,Tonnes,159171.0,,VNM_2013_SPECIES_TOTAL
15510,Viet Nam,TOTAL SPECIES,2014,Tonnes,166274.0,,VNM_2014_SPECIES_TOTAL
15511,Viet Nam,TOTAL SPECIES,2015,Tonnes,146882.0,,VNM_2015_SPECIES_TOTAL
15512,Viet Nam,TOTAL SPECIES,2016,Tonnes,148798.0,,VNM_2016_SPECIES_TOTAL
15513,Viet Nam,TOTAL SPECIES,2017,Tonnes,161274.0,,VNM_2017_SPECIES_TOTAL
15514,Viet Nam,TOTAL SPECIES,2018,Tonnes,156290.0,,VNM_2018_SPECIES_TOTAL
15515,Viet Nam,TOTAL SPECIES,2019,Tonnes,146416.07,,VNM_2019_SPECIES_TOTAL
15516,Viet Nam,TOTAL SPECIES,2020,Tonnes,148133.1,,VNM_2020_SPECIES_TOTAL
15517,Viet Nam,TOTAL SPECIES,2021,Tonnes,149504.09,,VNM_2021_SPECIES_TOTAL
15518,Viet Nam,FRESHWATER FISHES,2010,Tonnes,168855.0,,VNM_2010_1
15519,Viet Nam,FRESHWATER FISHES,2011,Tonnes,150477.0,,VNM_2011_1
15520,Viet Nam,FRESHWATER FISHES,2012,Tonnes,146473.0,,VNM_2012_1
15521,Viet Nam,FRESHWATER FISHES,2013,Tonnes,141732.0,,VNM_2013_1
15522,Viet Nam,FRESHWATER FISHES,2014,Tonnes,147598.0,,VNM_2014_1
15523,Viet Nam,FRESHWATER FISHES,2015,Tonnes,127709.0,,VNM_2015_1
15524,Viet Nam,FRESHWATER FISHES,2016,Tonnes,130242.0,,VNM_2016_1
15525,Viet Nam,FRESHWATER FISHES,2017,Tonnes,140698.0,,VNM_2017_1
15526,Viet Nam,FRESHWATER FISHES,2018,Tonnes,140042.0,,VNM_2018_1
15527,Viet Nam,FRESHWATER FISHES,2019,Tonnes,130420.17,,VNM_2019_1
15528,Viet Nam,FRESHWATER FISHES,2020,Tonnes,131764.38,,VNM_2020_1
15529,Viet Nam,FRESHWATER FISHES,2021,Tonnes,132844.79,,VNM_2021_1
15530,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2010,Tonnes,168855.0,,VNM_2010_13
15531,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2011,Tonnes,150477.0,,VNM_2011_13
15532,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2012,Tonnes,146473.0,,VNM_2012_13
15533,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2013,Tonnes,141732.0,,VNM_2013_13
15534,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2014,Tonnes,147598.0,,VNM_2014_13
15535,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2015,Tonnes,127709.0,,VNM_2015_13
15536,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2016,Tonnes,130242.0,,VNM_2016_13
15537,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2017,Tonnes,140698.0,,VNM_2017_13
15538,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2018,Tonnes,140042.0,,VNM_2018_13
15539,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2019,Tonnes,130420.17,,VNM_2019_13
15540,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2020,Tonnes,131764.38,,VNM_2020_13
15541,Viet Nam,MISCELLANEOUS FRESHWATER FISHES,2021,Tonnes,132844.79,,VNM_2021_13
15542,Viet Nam,Freshwater fishes nei [Actinopterygii],2010,Tonnes,168855.0,,VNM_2010_FRF
15543,Viet Nam,Freshwater fishes nei [Actinopterygii],2011,Tonnes,150477.0,,VNM_2011_FRF
15544,Viet Nam,Freshwater fishes nei [Actinopterygii],2012,Tonnes,146473.0,,VNM_2012_FRF
15545,Viet Nam,Freshwater fishes nei [Actinopterygii],2013,Tonnes,141732.0,,VNM_2013_FRF
15546,Viet Nam,Freshwater fishes nei [Actinopterygii],2014,Tonnes,147598.0,,VNM_2014_FRF
15547,Viet Nam,Freshwater fishes nei [Actinopterygii],2015,Tonnes,127709.0,,VNM_2015_FRF
15548,Viet Nam,Freshwater fishes nei [Actinopterygii],2016,Tonnes,130242.0,,VNM_2016_FRF
15549,Viet Nam,Freshwater fishes nei [Actinopterygii],2017,Tonnes,140698.0,,VNM_2017_FRF
15550,Viet Nam,Freshwater fishes nei [Actinopterygii],2018,Tonnes,140042.0,,VNM_2018_FRF
15551,Viet Nam,Freshwater fishes nei [Actinopterygii],2019,Tonnes,130420.17,,VNM_2019_FRF
15552,Viet Nam,Freshwater fishes nei [Actinopterygii],2020,Tonnes,131764.38,,VNM_2020_FRF
15553,Viet Nam,Freshwater fishes nei [Actinopterygii],2021,Tonnes,132844.79,,VNM_2021_FRF
15554,Viet Nam,CRUSTACEANS,2010,Tonnes,13800.0,,VNM_2010_4
15555,Viet Nam,CRUSTACEANS,2011,Tonnes,16775.0,,VNM_2011_4
15556,Viet Nam,CRUSTACEANS,2012,Tonnes,16889.0,,VNM_2012_4
15557,Viet Nam,CRUSTACEANS,2013,Tonnes,17439.0,,VNM_2013_4
15558,Viet Nam,CRUSTACEANS,2014,Tonnes,18676.0,,VNM_2014_4
15559,Viet Nam,CRUSTACEANS,2015,Tonnes,19173.0,,VNM_2015_4
15560,Viet Nam,CRUSTACEANS,2016,Tonnes,18556.0,,VNM_2016_4
15561,Viet Nam,CRUSTACEANS,2017,Tonnes,20576.0,,VNM_2017_4
15562,Viet Nam,CRUSTACEANS,2018,Tonnes,16248.0,,VNM_2018_4
15563,Viet Nam,CRUSTACEANS,2019,Tonnes,15995.9,,VNM_2019_4
15564,Viet Nam,CRUSTACEANS,2020,Tonnes,16368.72,,VNM_2020_4
15565,Viet Nam,CRUSTACEANS,2021,Tonnes,16659.3,,VNM_2021_4
15566,Viet Nam,"SHRIMPS, PRAWNS",2010,Tonnes,13800.0,,VNM_2010_45
15567,Viet Nam,"SHRIMPS, PRAWNS",2011,Tonnes,16775.0,,VNM_2011_45
15568,Viet Nam,"SHRIMPS, PRAWNS",2012,Tonnes,16889.0,,VNM_2012_45
15569,Viet Nam,"SHRIMPS, PRAWNS",2013,Tonnes,17439.0,,VNM_2013_45
15570,Viet Nam,"SHRIMPS, PRAWNS",2014,Tonnes,18676.0,,VNM_2014_45
15571,Viet Nam,"SHRIMPS, PRAWNS",2015,Tonnes,19173.0,,VNM_2015_45
15572,Viet Nam,"SHRIMPS, PRAWNS",2016,Tonnes,18556.0,,VNM_2016_45
15573,Viet Nam,"SHRIMPS, PRAWNS",2017,Tonnes,20576.0,,VNM_2017_45
15574,Viet Nam,"SHRIMPS, PRAWNS",2018,Tonnes,16248.0,,VNM_2018_45
15575,Viet Nam,"SHRIMPS, PRAWNS",2019,Tonnes,15995.9,,VNM_2019_45
15576,Viet Nam,"SHRIMPS, PRAWNS",2020,Tonnes,16368.72,,VNM_2020_45
15577,Viet Nam,"SHRIMPS, PRAWNS",2021,Tonnes,16659.3,,VNM_2021_45
15578,Viet Nam,Natantian decapods nei [Natantia],2010,Tonnes,13800.0,,VNM_2010_DCP
15579,Viet Nam,Natantian decapods nei [Natantia],2011,Tonnes,16775.0,,VNM_2011_DCP
15580,Viet Nam,Natantian decapods nei [Natantia],2012,Tonnes,16889.0,,VNM_2012_DCP
15581,Viet Nam,Natantian decapods nei [Natantia],2013,Tonnes,17439.0,,VNM_2013_DCP
15582,Viet Nam,Natantian decapods nei [Natantia],2014,Tonnes,18676.0,,VNM_2014_DCP
15583,Viet Nam,Natantian decapods nei [Natantia],2015,Tonnes,19173.0,,VNM_2015_DCP
15584,Viet Nam,Natantian decapods nei [Natantia],2016,Tonnes,18556.0,,VNM_2016_DCP
15585,Viet Nam,Natantian decapods nei [Natantia],2017,Tonnes,20576.0,,VNM_2017_DCP
15586,Viet Nam,Natantian decapods nei [Natantia],2018,Tonnes,16248.0,,VNM_2018_DCP
15587,Viet Nam,Natantian decapods nei [Natantia],2019,Tonnes,15995.9,,VNM_2019_DCP
15588,Viet Nam,Natantian decapods nei [Natantia],2020,Tonnes,16368.72,,VNM_2020_DCP
15589,Viet Nam,Natantian decapods nei [Natantia],2021,Tonnes,16659.3,,VNM_2021_DCP
15590,United States,Silver carp [Hypophthalmichthys molitrix],2010,Tonnes,13.0,,USA_2010_SVC
15591,United States,Silver carp [Hypophthalmichthys molitrix],2011,Tonnes,8.0,,USA_2011_SVC
15592,United States,Silver carp [Hypophthalmichthys molitrix],2012,Tonnes,10.0,,USA_2012_SVC
15593,United States,Silver carp [Hypophthalmichthys molitrix],2014,Tonnes,26.0,,USA_2014_SVC
15594,United States,Silver carp [Hypophthalmichthys molitrix],2015,Tonnes,81.0,,USA_2015_SVC
15595,United States,Silver carp [Hypophthalmichthys molitrix],2016,Tonnes,26.0,,USA_2016_SVC
15596,United States,Silver carp [Hypophthalmichthys molitrix],2017,Tonnes,53.0,,USA_2017_SVC
15597,United States,Silver carp [Hypophthalmichthys molitrix],2018,Tonnes,76.0,,USA_2018_SVC
15598,United States,Silver carp [Hypophthalmichthys molitrix],2019,Tonnes,47.0,,USA_2019_SVC
15599,United States,Silver carp [Hypophthalmichthys molitrix],2020,Tonnes,39.0,,USA_2020_SVC
15600,United States,Silver carp [Hypophthalmichthys molitrix],2021,Tonnes,86.0,,USA_2021_SVC
15601,Bangladesh,FRESHWATER CRUSTACEANS,2010,Tonnes,134300.0,,BGD_2010_41
15602,Bangladesh,FRESHWATER CRUSTACEANS,2011,Tonnes,55132.0,,BGD_2011_41
15603,Bangladesh,FRESHWATER CRUSTACEANS,2012,Tonnes,57688.0,,BGD_2012_41
15604,Bangladesh,FRESHWATER CRUSTACEANS,2013,Tonnes,40338.0,,BGD_2013_41
15605,Bangladesh,FRESHWATER CRUSTACEANS,2014,Tonnes,45928.0,,BGD_2014_41
15606,Bangladesh,FRESHWATER CRUSTACEANS,2015,Tonnes,51717.0,,BGD_2015_41
15607,Bangladesh,FRESHWATER CRUSTACEANS,2016,Tonnes,53639.0,,BGD_2016_41
15608,Bangladesh,FRESHWATER CRUSTACEANS,2017,Tonnes,58003.0,,BGD_2017_41
15609,Bangladesh,FRESHWATER CRUSTACEANS,2018,Tonnes,67536.0,,BGD_2018_41
15610,Bangladesh,FRESHWATER CRUSTACEANS,2019,Tonnes,63357.0,,BGD_2019_41
15611,Bangladesh,FRESHWATER CRUSTACEANS,2020,Tonnes,63280.0,,BGD_2020_41
15612,Bangladesh,FRESHWATER CRUSTACEANS,2021,Tonnes,66228.0,,BGD_2021_41
15613,Bangladesh,TOTAL SPECIES,2010,Tonnes,1119094.0,,BGD_2010_SPECIES_TOTAL
15614,Bangladesh,TOTAL SPECIES,2011,Tonnes,1054585.0,,BGD_2011_SPECIES_TOTAL
15615,Bangladesh,TOTAL SPECIES,2012,Tonnes,957095.0,,BGD_2012_SPECIES_TOTAL
15616,Bangladesh,TOTAL SPECIES,2013,Tonnes,961458.0,,BGD_2013_SPECIES_TOTAL
15617,Bangladesh,TOTAL SPECIES,2014,Tonnes,995805.0,,BGD_2014_SPECIES_TOTAL
15618,Bangladesh,TOTAL SPECIES,2015,Tonnes,1023991.0,,BGD_2015_SPECIES_TOTAL
15619,Bangladesh,TOTAL SPECIES,2016,Tonnes,1048242.0,,BGD_2016_SPECIES_TOTAL
15620,Bangladesh,TOTAL SPECIES,2017,Tonnes,1163608.0,,BGD_2017_SPECIES_TOTAL
15621,Bangladesh,TOTAL SPECIES,2018,Tonnes,1216538.0,,BGD_2018_SPECIES_TOTAL
15622,Bangladesh,TOTAL SPECIES,2019,Tonnes,1235708.0,,BGD_2019_SPECIES_TOTAL
15623,Bangladesh,TOTAL SPECIES,2020,Tonnes,1248401.0,,BGD_2020_SPECIES_TOTAL
15624,Bangladesh,TOTAL SPECIES,2021,Tonnes,1301244.0,,BGD_2021_SPECIES_TOTAL
15625,Slovenia,Burbot [Lota lota],2020,Tonnes,0.022,,SVN_2020_FBU
15626,Slovenia,Burbot [Lota lota],2021,Tonnes,0.013,,SVN_2021_FBU
15627,Estonia,MISCELLANEOUS COASTAL FISHES,2020,Tonnes,0.006,,EST_2020_33
15628,Estonia,MISCELLANEOUS COASTAL FISHES,2021,Tonnes,0.0,,EST_2021_33
15629,Slovenia,Eurasian minnow [Phoxinus phoxinus],2020,Tonnes,0.054,,SVN_2020_PXP
15630,Slovenia,Eurasian minnow [Phoxinus phoxinus],2021,Tonnes,0.018,,SVN_2021_PXP
15631,Slovenia,Prussian carp [Carassius gibelio],2020,Tonnes,5.87,,SVN_2020_CWG
15632,Slovenia,Prussian carp [Carassius gibelio],2021,Tonnes,5.425,,SVN_2021_CWG
15633,United States,Spotted gar [Lepisosteus oculatus],2010,Tonnes,0.0,,USA_2010_LVT
15634,United States,Spotted gar [Lepisosteus oculatus],2012,Tonnes,17.0,,USA_2012_LVT
15635,United States,Spotted gar [Lepisosteus oculatus],2013,Tonnes,2.0,,USA_2013_LVT
15636,United States,Spotted gar [Lepisosteus oculatus],2014,Tonnes,1.0,,USA_2014_LVT
15637,United States,Spotted gar [Lepisosteus oculatus],2018,Tonnes,0.0,,USA_2018_LVT
15638,United States,Spotted gar [Lepisosteus oculatus],2019,Tonnes,1.0,,USA_2019_LVT
15639,Bangladesh,SHADS,2010,Tonnes,115179.0,,BGD_2010_24
15640,Bangladesh,SHADS,2011,Tonnes,114520.0,,BGD_2011_24
15641,Bangladesh,SHADS,2012,Tonnes,114475.0,,BGD_2012_24
15642,Bangladesh,SHADS,2013,Tonnes,98648.0,,BGD_2013_24
15643,Bangladesh,SHADS,2014,Tonnes,127514.0,,BGD_2014_24
15644,Bangladesh,SHADS,2015,Tonnes,135396.0,,BGD_2015_24
15645,Bangladesh,SHADS,2016,Tonnes,140756.0,,BGD_2016_24
15646,Bangladesh,SHADS,2017,Tonnes,217469.0,,BGD_2017_24
15647,Bangladesh,SHADS,2018,Tonnes,232698.0,,BGD_2018_24
15648,Bangladesh,SHADS,2019,Tonnes,242479.0,,BGD_2019_24
15649,Bangladesh,SHADS,2020,Tonnes,245862.0,,BGD_2020_24
15650,Bangladesh,SHADS,2021,Tonnes,251590.0,,BGD_2021_24
15651,United States,Alligator gar [Atractosteus spatula],2010,Tonnes,205.0,,USA_2010_LLS
15652,United States,Alligator gar [Atractosteus spatula],2011,Tonnes,211.0,,USA_2011_LLS
