,Country,Species,Year,aq_TON,aq_TON_Value,aq_TON_Flags,COUNTRY_YEAR_SPECIES,aq_USD,aq_USD_Value,aq_USD_Flags
11156,Austria,Grass carp(=White amur) [Ctenopharyngodon idellus],2021,Tonnes,37.654,,AUT_2021_FCG,US Dollar,247391.0,Estimated value
11157,Spain,Striped venus [Chamelea gallina],2012,Tonnes,0.0,,ESP_2012_SVE,US Dollar,0.0,
11158,Spain,Striped venus [Chamelea gallina],2013,Tonnes,0.0,,ESP_2013_SVE,US Dollar,0.0,
11159,Spain,Striped venus [Chamelea gallina],2014,Tonnes,0.0,,ESP_2014_SVE,US Dollar,0.0,
11160,Spain,Striped venus [Chamelea gallina],2015,Tonnes,0.0,,ESP_2015_SVE,US Dollar,0.0,
11161,Spain,Striped venus [Chamelea gallina],2016,Tonnes,0.0,,ESP_2016_SVE,US Dollar,0.0,
11162,Slovenia,Sea trout [Salmo trutta],2021,Tonnes,16.1,,SVN_2021_TRS,US Dollar,125678.0,
11163,Philippines,Snappers nei [Lutjanus spp],2012,Tonnes,24.0,,PHL_2012_SNA,US Dollar,127341.0,
11164,Philippines,Snappers nei [Lutjanus spp],2013,Tonnes,24.0,,PHL_2013_SNA,US Dollar,128130.0,
11165,Philippines,Snappers nei [Lutjanus spp],2014,Tonnes,24.0,,PHL_2014_SNA,US Dollar,128111.0,
11166,Philippines,Snappers nei [Lutjanus spp],2015,Tonnes,23.0,,PHL_2015_SNA,US Dollar,122130.0,
11167,Philippines,Snappers nei [Lutjanus spp],2016,Tonnes,26.0,,PHL_2016_SNA,US Dollar,145848.0,
11168,Philippines,Snappers nei [Lutjanus spp],2017,Tonnes,112.1,,PHL_2017_SNA,US Dollar,664766.0,
11169,Philippines,Snappers nei [Lutjanus spp],2018,Tonnes,108.8,,PHL_2018_SNA,US Dollar,596049.0,
11170,Philippines,Snappers nei [Lutjanus spp],2019,Tonnes,83.886,,PHL_2019_SNA,US Dollar,484949.0,
11171,Philippines,Snappers nei [Lutjanus spp],2020,Tonnes,4.591,,PHL_2020_SNA,US Dollar,29906.0,
11172,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2012,Tonnes,160974.0,Estimated value,CHN_2012_37,US Dollar,809549522.0,Estimated value
11173,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2013,Tonnes,184350.0,Estimated value,CHN_2013_37,US Dollar,922375250.0,Estimated value
11174,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2014,Tonnes,162408.0,Estimated value,CHN_2014_37,US Dollar,917704992.0,Estimated value
11175,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2015,Tonnes,164933.0,Estimated value,CHN_2015_37,US Dollar,910821285.0,Estimated value
11176,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2016,Tonnes,175139.0,Estimated value,CHN_2016_37,US Dollar,970121908.0,Estimated value
11177,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2017,Tonnes,206590.0,Estimated value,CHN_2017_37,US Dollar,1151249480.0,Estimated value
11178,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2018,Tonnes,214641.0,Estimated value,CHN_2018_37,US Dollar,1235400252.0,Estimated value
11179,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2019,Tonnes,227221.0,Estimated value,CHN_2019_37,US Dollar,1288364012.0,Estimated value
11180,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2020,Tonnes,214710.0,Estimated value,CHN_2020_37,US Dollar,1286830120.0,Estimated value
11181,China (People's Republic of),MISCELLANEOUS PELAGIC FISHES,2021,Tonnes,292407.0,,CHN_2021_37,US Dollar,1885868228.0,Estimated value
11182,Philippines,MARINE FISHES NOT IDENTIFIED,2012,Tonnes,484.0,,PHL_2012_39,US Dollar,1479507.0,
11183,Philippines,MARINE FISHES NOT IDENTIFIED,2013,Tonnes,207.0,,PHL_2013_39,US Dollar,477692.0,
11184,Philippines,MARINE FISHES NOT IDENTIFIED,2014,Tonnes,480.0,,PHL_2014_39,US Dollar,1414613.0,
11185,Philippines,MARINE FISHES NOT IDENTIFIED,2015,Tonnes,253.0,,PHL_2015_39,US Dollar,1428403.0,
11186,Philippines,MARINE FISHES NOT IDENTIFIED,2016,Tonnes,249.28,,PHL_2016_39,US Dollar,789873.0,
11187,Philippines,MARINE FISHES NOT IDENTIFIED,2017,Tonnes,433.3,,PHL_2017_39,US Dollar,986226.0,
11188,Philippines,MARINE FISHES NOT IDENTIFIED,2018,Tonnes,459.4,,PHL_2018_39,US Dollar,1197181.0,
11189,Philippines,MARINE FISHES NOT IDENTIFIED,2019,Tonnes,802.913,,PHL_2019_39,US Dollar,13129554.0,
11190,Philippines,MARINE FISHES NOT IDENTIFIED,2020,Tonnes,400.409,,PHL_2020_39,US Dollar,1286101.0,
11191,Philippines,MARINE FISHES NOT IDENTIFIED,2021,Tonnes,26517.084,,PHL_2021_39,US Dollar,139338921.0,
11192,Russia,Freshwater bream [Abramis brama],2012,Tonnes,24.0,,RUS_2012_FBM,US Dollar,64800.0,Estimated value
11193,Russia,Freshwater bream [Abramis brama],2013,Tonnes,40.0,,RUS_2013_FBM,US Dollar,108000.0,Estimated value
11194,Russia,Freshwater bream [Abramis brama],2014,Tonnes,38.0,,RUS_2014_FBM,US Dollar,102600.0,Estimated value
11195,Russia,Freshwater bream [Abramis brama],2015,Tonnes,18.0,,RUS_2015_FBM,US Dollar,48600.0,Estimated value
11196,Russia,Freshwater bream [Abramis brama],2016,Tonnes,16.0,,RUS_2016_FBM,US Dollar,43200.0,Estimated value
11197,Russia,Freshwater bream [Abramis brama],2017,Tonnes,18.0,,RUS_2017_FBM,US Dollar,48600.0,Estimated value
11198,Russia,Freshwater bream [Abramis brama],2018,Tonnes,30.0,,RUS_2018_FBM,US Dollar,90000.0,Estimated value
11199,Russia,Freshwater bream [Abramis brama],2019,Tonnes,57.0,,RUS_2019_FBM,US Dollar,171000.0,Estimated value
11200,Russia,Freshwater bream [Abramis brama],2020,Tonnes,85.0,,RUS_2020_FBM,US Dollar,275400.0,Estimated value
11201,Russia,Freshwater bream [Abramis brama],2021,Tonnes,117.0,,RUS_2021_FBM,US Dollar,379080.0,Estimated value
11202,Russia,Tench [Tinca tinca],2012,Tonnes,25.0,,RUS_2012_FTE,US Dollar,62500.0,Estimated value
11203,Russia,Tench [Tinca tinca],2013,Tonnes,27.0,,RUS_2013_FTE,US Dollar,67500.0,Estimated value
11204,Russia,Tench [Tinca tinca],2014,Tonnes,30.0,,RUS_2014_FTE,US Dollar,75000.0,Estimated value
11205,Russia,Tench [Tinca tinca],2015,Tonnes,27.0,,RUS_2015_FTE,US Dollar,67500.0,Estimated value
11206,Russia,Tench [Tinca tinca],2016,Tonnes,9.0,,RUS_2016_FTE,US Dollar,22500.0,Estimated value
11207,Russia,Tench [Tinca tinca],2017,Tonnes,4.0,,RUS_2017_FTE,US Dollar,10000.0,Estimated value
11208,Russia,Tench [Tinca tinca],2018,Tonnes,9.0,,RUS_2018_FTE,US Dollar,27000.0,Estimated value
11209,Russia,Tench [Tinca tinca],2019,Tonnes,4.0,,RUS_2019_FTE,US Dollar,12000.0,Estimated value
11210,Russia,Tench [Tinca tinca],2020,Tonnes,6.0,,RUS_2020_FTE,US Dollar,19440.0,Estimated value
11211,Russia,Tench [Tinca tinca],2021,Tonnes,7.0,,RUS_2021_FTE,US Dollar,22680.0,Estimated value
11212,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2012,Tonnes,410682.0,Estimated value,CHN_2012_33,US Dollar,785706430.0,Estimated value
11213,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2013,Tonnes,431663.0,Estimated value,CHN_2013_33,US Dollar,892208840.0,Estimated value
11214,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2014,Tonnes,460439.0,Estimated value,CHN_2014_33,US Dollar,1006216738.0,Estimated value
11215,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2015,Tonnes,518170.0,Estimated value,CHN_2015_33,US Dollar,1117145892.0,Estimated value
11216,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2016,Tonnes,572782.0,,CHN_2016_33,US Dollar,1250383296.0,Estimated value
11217,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2017,Tonnes,646123.0,,CHN_2017_33,US Dollar,1410878145.0,Estimated value
11218,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2018,Tonnes,716532.0,,CHN_2018_33,US Dollar,1568300184.0,Estimated value
11219,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2019,Tonnes,787699.0,,CHN_2019_33,US Dollar,1721129781.0,Estimated value
11220,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2020,Tonnes,867967.0,,CHN_2020_33,US Dollar,1896392190.0,Estimated value
11221,China (People's Republic of),MISCELLANEOUS COASTAL FISHES,2021,Tonnes,882241.0,,CHN_2021_33,US Dollar,1929915723.0,Estimated value
11222,Spain,Coho(=Silver) salmon [Oncorhynchus kisutch],2012,Tonnes,0.0,,ESP_2012_COH,US Dollar,0.0,
11223,Spain,Coho(=Silver) salmon [Oncorhynchus kisutch],2013,Tonnes,0.0,,ESP_2013_COH,US Dollar,0.0,
11224,Spain,Coho(=Silver) salmon [Oncorhynchus kisutch],2014,Tonnes,0.0,,ESP_2014_COH,US Dollar,0.0,
11225,Spain,Coho(=Silver) salmon [Oncorhynchus kisutch],2015,Tonnes,0.0,,ESP_2015_COH,US Dollar,0.0,
11226,Spain,Coho(=Silver) salmon [Oncorhynchus kisutch],2016,Tonnes,0.0,,ESP_2016_COH,US Dollar,0.0,
11227,Portugal,[Solea spp],2012,Tonnes,0.1,,PRT_2012_SOO,US Dollar,1363.0,
11228,Portugal,[Solea spp],2013,Tonnes,0.105,,PRT_2013_SOO,US Dollar,1385.0,
11229,Portugal,[Solea spp],2014,Tonnes,0.02,,PRT_2014_SOO,US Dollar,247.0,
11230,Portugal,[Solea spp],2015,Tonnes,0.0,,PRT_2015_SOO,US Dollar,0.0,
11231,Portugal,[Solea spp],2016,Tonnes,0.0,,PRT_2016_SOO,US Dollar,0.0,
11232,Portugal,[Solea spp],2017,Tonnes,0.0,,PRT_2017_SOO,US Dollar,0.0,
11233,Portugal,[Solea spp],2021,Tonnes,153.78,,PRT_2021_SOO,US Dollar,2209864.0,
11234,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2012,Tonnes,61860.0,Estimated value,CHN_2012_GIT,US Dollar,395656560.0,Estimated value
11235,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2013,Tonnes,68920.0,Estimated value,CHN_2013_GIT,US Dollar,476099360.0,Estimated value
11236,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2014,Tonnes,71554.0,Estimated value,CHN_2014_GIT,US Dollar,522845078.0,Estimated value
11237,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2015,Tonnes,72492.0,Estimated value,CHN_2015_GIT,US Dollar,522594828.0,Estimated value
11238,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2016,Tonnes,71894.0,,CHN_2016_GIT,US Dollar,524826200.0,Estimated value
11239,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2017,Tonnes,75227.0,,CHN_2017_GIT,US Dollar,549157100.0,Estimated value
11240,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2018,Tonnes,75356.0,,CHN_2018_GIT,US Dollar,550098800.0,Estimated value
11241,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2019,Tonnes,84066.0,,CHN_2019_GIT,US Dollar,613681800.0,Estimated value
11242,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2020,Tonnes,84529.0,,CHN_2020_GIT,US Dollar,617061700.0,Estimated value
11243,China (People's Republic of),Giant tiger prawn [Penaeus monodon],2021,Tonnes,104665.0,,CHN_2021_GIT,US Dollar,764054500.0,Estimated value
11244,United Kingdom,"STURGEONS, PADDLEFISHES",2012,Tonnes,0.0,,GBR_2012_21,US Dollar,0.0,
11245,United Kingdom,"STURGEONS, PADDLEFISHES",2013,Tonnes,0.0,,GBR_2013_21,US Dollar,0.0,
11246,United Kingdom,"STURGEONS, PADDLEFISHES",2014,Tonnes,0.0,,GBR_2014_21,US Dollar,0.0,
11247,United Kingdom,"STURGEONS, PADDLEFISHES",2015,Tonnes,0.0,,GBR_2015_21,US Dollar,0.0,
11248,United Kingdom,"STURGEONS, PADDLEFISHES",2016,Tonnes,1.0,,GBR_2016_21,US Dollar,27004.0,Estimated value
11249,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2012,Tonnes,640.5,,AUT_2012_11,US Dollar,2967219.0,
11250,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2013,Tonnes,678.0,,AUT_2013_11,US Dollar,3282310.0,
11251,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2014,Tonnes,625.4,,AUT_2014_11,US Dollar,3009266.0,
11252,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2015,Tonnes,665.0,,AUT_2015_11,US Dollar,2669709.0,
11253,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2016,Tonnes,658.9,,AUT_2016_11,US Dollar,2780951.0,
11254,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2017,Tonnes,678.0,,AUT_2017_11,US Dollar,2918192.0,
11255,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2018,Tonnes,707.9,,AUT_2018_11,US Dollar,3168489.0,
11256,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2019,Tonnes,689.94,,AUT_2019_11,US Dollar,2982108.0,
11257,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2020,Tonnes,683.499,,AUT_2020_11,US Dollar,3281719.0,
11258,Austria,"CARPS, BARBELS AND OTHER CYPRINIDS",2021,Tonnes,671.432,,AUT_2021_11,US Dollar,3349428.0,Estimated value
11259,Argentina,MARINE FISHES,2012,Tonnes,0.0,,ARG_2012_3,US Dollar,0.0,
11260,Argentina,MARINE FISHES,2013,Tonnes,0.0,,ARG_2013_3,US Dollar,0.0,
11261,Argentina,MARINE FISHES,2014,Tonnes,0.0,,ARG_2014_3,US Dollar,0.0,
11262,Argentina,MARINE FISHES,2015,Tonnes,0.0,,ARG_2015_3,US Dollar,0.0,
11263,Argentina,MARINE FISHES,2016,Tonnes,0.0,,ARG_2016_3,US Dollar,0.0,
11264,Argentina,MARINE FISHES,2017,Tonnes,0.0,,ARG_2017_3,US Dollar,0.0,
11265,Argentina,MARINE FISHES,2019,Tonnes,0.0,,ARG_2019_3,US Dollar,0.0,
11266,Argentina,MARINE FISHES,2020,Tonnes,0.0,,ARG_2020_3,US Dollar,0.0,
11267,Argentina,MARINE FISHES,2021,Tonnes,0.0,,ARG_2021_3,US Dollar,0.0,
11268,Austria,Whitefishes nei [Coregonus spp],2012,Tonnes,2.0,,AUT_2012_WHF,US Dollar,23640.0,
11269,Austria,Whitefishes nei [Coregonus spp],2013,Tonnes,1.0,,AUT_2013_WHF,US Dollar,12219.0,
11270,Austria,Whitefishes nei [Coregonus spp],2014,Tonnes,2.0,,AUT_2014_WHF,US Dollar,24444.0,
11271,Austria,Whitefishes nei [Coregonus spp],2015,Tonnes,1.1,,AUT_2015_WHF,US Dollar,11228.0,
11272,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2012,Tonnes,2.0,,SWE_2012_AYS,US Dollar,72679.0,
11273,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2013,Tonnes,1.0,,SWE_2013_AYS,US Dollar,40559.0,
11274,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2014,Tonnes,1.0,,SWE_2014_AYS,US Dollar,33990.0,
11275,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2015,Tonnes,1.0,,SWE_2015_AYS,US Dollar,29461.0,
11276,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2016,Tonnes,1.0,,SWE_2016_AYS,US Dollar,32457.0,
11277,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2017,Tonnes,1.0,,SWE_2017_AYS,US Dollar,32893.0,
11278,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2018,Tonnes,1.0,Estimated value,SWE_2018_AYS,US Dollar,36928.0,Estimated value
11279,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2019,Tonnes,0.3,,SWE_2019_AYS,US Dollar,9198.0,
11280,Sweden,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2020,Tonnes,0.3,,SWE_2020_AYS,US Dollar,12019.0,
11281,Portugal,Marine fishes nei [Actinopterygii],2018,Tonnes,0.0,,PRT_2018_MZZ,US Dollar,0.0,
11282,Portugal,Marine fishes nei [Actinopterygii],2020,Tonnes,3557.93,,PRT_2020_MZZ,US Dollar,27309098.0,
11283,China (People's Republic of),RED SEAWEEDS,2012,Tonnes,3057878.0,Estimated value,CHN_2012_92,US Dollar,1673407202.0,Estimated value
11284,China (People's Republic of),RED SEAWEEDS,2013,Tonnes,3534303.0,Estimated value,CHN_2013_92,US Dollar,2051916360.0,Estimated value
11285,China (People's Republic of),RED SEAWEEDS,2014,Tonnes,3638355.0,Estimated value,CHN_2014_92,US Dollar,2201045120.0,Estimated value
11286,China (People's Republic of),RED SEAWEEDS,2015,Tonnes,3745451.0,Estimated value,CHN_2015_92,US Dollar,2221667540.0,Estimated value
11287,China (People's Republic of),RED SEAWEEDS,2016,Tonnes,4229820.0,,CHN_2016_92,US Dollar,2417085630.0,Estimated value
11288,China (People's Republic of),RED SEAWEEDS,2017,Tonnes,4876080.0,,CHN_2017_92,US Dollar,2799008070.0,Estimated value
11289,China (People's Republic of),RED SEAWEEDS,2018,Tonnes,5339430.0,,CHN_2018_92,US Dollar,3059710260.0,Estimated value
11290,China (People's Republic of),RED SEAWEEDS,2019,Tonnes,5608090.0,,CHN_2019_92,US Dollar,3209564850.0,Estimated value
11291,China (People's Republic of),RED SEAWEEDS,2020,Tonnes,5948410.0,,CHN_2020_92,US Dollar,3412290470.0,Estimated value
11292,China (People's Republic of),RED SEAWEEDS,2021,Tonnes,5989980.0,,CHN_2021_92,US Dollar,3412644240.0,Estimated value
11293,Mexico,Bastard halibuts nei [Paralichthys spp],2016,Tonnes,0.0,,MEX_2016_BAX,US Dollar,0.0,
11294,Mexico,Bastard halibuts nei [Paralichthys spp],2017,Tonnes,0.0,,MEX_2017_BAX,US Dollar,0.0,
11295,Mexico,Bastard halibuts nei [Paralichthys spp],2018,Tonnes,0.0,,MEX_2018_BAX,US Dollar,0.0,
11296,Mexico,Bastard halibuts nei [Paralichthys spp],2019,Tonnes,0.0,,MEX_2019_BAX,US Dollar,0.0,
11297,Mexico,Bastard halibuts nei [Paralichthys spp],2020,Tonnes,0.0,,MEX_2020_BAX,US Dollar,0.0,
11298,Italy,European flat oyster [Ostrea edulis],2021,Tonnes,4.9,,ITA_2021_OYF,US Dollar,34834.0,
11299,China (People's Republic of),FRESHWATER FISHES,2012,Tonnes,20952169.0,Estimated value,CHN_2012_1,US Dollar,46921386327.0,Estimated value
11300,China (People's Republic of),FRESHWATER FISHES,2013,Tonnes,22245898.0,Estimated value,CHN_2013_1,US Dollar,53664812648.0,Estimated value
11301,China (People's Republic of),FRESHWATER FISHES,2014,Tonnes,23276149.0,Estimated value,CHN_2014_1,US Dollar,59333051187.0,Estimated value
11302,China (People's Republic of),FRESHWATER FISHES,2015,Tonnes,24274335.0,Estimated value,CHN_2015_1,US Dollar,60921507692.0,Estimated value
11303,China (People's Republic of),FRESHWATER FISHES,2016,Tonnes,25033292.0,,CHN_2016_1,US Dollar,64555219436.0,Estimated value
11304,China (People's Republic of),FRESHWATER FISHES,2017,Tonnes,25025844.0,,CHN_2017_1,US Dollar,64816627514.0,Estimated value
11305,China (People's Republic of),FRESHWATER FISHES,2018,Tonnes,25028359.0,,CHN_2018_1,US Dollar,64429325266.0,Estimated value
11306,China (People's Republic of),FRESHWATER FISHES,2019,Tonnes,25068485.0,,CHN_2019_1,US Dollar,64843687494.0,Estimated value
11307,China (People's Republic of),FRESHWATER FISHES,2020,Tonnes,25437018.0,,CHN_2020_1,US Dollar,66384961441.0,Estimated value
11308,China (People's Republic of),FRESHWATER FISHES,2021,Tonnes,25953810.0,,CHN_2021_1,US Dollar,67611940425.0,Estimated value
11309,Ireland,European eel [Anguilla anguilla],2012,Tonnes,0.0,,IRL_2012_ELE,US Dollar,0.0,
11310,Ireland,European eel [Anguilla anguilla],2013,Tonnes,0.0,,IRL_2013_ELE,US Dollar,0.0,
11311,Italy,Red swamp crawfish [Procambarus clarkii],2012,Tonnes,5.0,,ITA_2012_RCW,US Dollar,89935.0,
11312,Italy,Red swamp crawfish [Procambarus clarkii],2013,Tonnes,7.0,,ITA_2013_RCW,US Dollar,130156.0,
11313,Italy,Red swamp crawfish [Procambarus clarkii],2014,Tonnes,7.27,,ITA_2014_RCW,US Dollar,120739.0,
11314,Italy,Red swamp crawfish [Procambarus clarkii],2015,Tonnes,8.0,Estimated value,ITA_2015_RCW,US Dollar,105226.0,Estimated value
11315,Italy,Red swamp crawfish [Procambarus clarkii],2016,Tonnes,10.0,Estimated value,ITA_2016_RCW,US Dollar,154966.0,Estimated value
11316,Italy,Red swamp crawfish [Procambarus clarkii],2017,Tonnes,10.0,Estimated value,ITA_2017_RCW,US Dollar,158155.0,Estimated value
11317,Peru,Marine fishes nei [Actinopterygii],2012,Tonnes,0.0,,PER_2012_MZZ,US Dollar,0.0,
11318,Peru,Marine fishes nei [Actinopterygii],2013,Tonnes,0.0,,PER_2013_MZZ,US Dollar,0.0,
11319,Peru,Marine fishes nei [Actinopterygii],2014,Tonnes,0.0,,PER_2014_MZZ,US Dollar,0.0,
11320,Peru,Marine fishes nei [Actinopterygii],2015,Tonnes,0.0,,PER_2015_MZZ,US Dollar,0.0,
11321,Peru,Marine fishes nei [Actinopterygii],2016,Tonnes,0.0,,PER_2016_MZZ,US Dollar,0.0,
11322,Peru,Marine fishes nei [Actinopterygii],2017,Tonnes,0.0,,PER_2017_MZZ,US Dollar,0.0,
11323,Peru,"ABALONES, WINKLES, CONCHS",2015,Tonnes,0.53,,PER_2015_52,US Dollar,1627.0,
11324,Peru,"ABALONES, WINKLES, CONCHS",2016,Tonnes,0.0,,PER_2016_52,US Dollar,0.0,
11325,Peru,"ABALONES, WINKLES, CONCHS",2017,Tonnes,0.0,,PER_2017_52,US Dollar,0.0,
11326,Lithuania,Sea trout [Salmo trutta],2012,Tonnes,0.0,,LTU_2012_TRS,US Dollar,0.0,
11327,Lithuania,Sea trout [Salmo trutta],2013,Tonnes,0.0,,LTU_2013_TRS,US Dollar,0.0,
11328,Lithuania,Sea trout [Salmo trutta],2014,Tonnes,0.0,,LTU_2014_TRS,US Dollar,0.0,
11329,Lithuania,Sea trout [Salmo trutta],2015,Tonnes,0.0,,LTU_2015_TRS,US Dollar,0.0,
11330,Lithuania,Sea trout [Salmo trutta],2016,Tonnes,0.0,,LTU_2016_TRS,US Dollar,0.0,
11331,Lithuania,Sea trout [Salmo trutta],2017,Tonnes,0.0,,LTU_2017_TRS,US Dollar,0.0,
11332,Lithuania,Sea trout [Salmo trutta],2018,Tonnes,0.0,,LTU_2018_TRS,US Dollar,0.0,
11333,Lithuania,Sea trout [Salmo trutta],2019,Tonnes,0.0,,LTU_2019_TRS,US Dollar,0.0,
11334,Lithuania,Sea trout [Salmo trutta],2020,Tonnes,0.0,,LTU_2020_TRS,US Dollar,0.0,
11335,Greece,Kuruma prawn [Penaeus japonicus],2014,Tonnes,0.1,,GRC_2014_KUP,US Dollar,729.0,
11336,Norway,Marine crustaceans nei [Crustacea],2012,Tonnes,10.8,,NOR_2012_CRU,US Dollar,433021.0,
11337,Norway,Marine crustaceans nei [Crustacea],2013,Tonnes,6.79,,NOR_2013_CRU,US Dollar,296183.0,
11338,Norway,Marine crustaceans nei [Crustacea],2014,Tonnes,15.2,,NOR_2014_CRU,US Dollar,538372.0,
11339,Norway,Marine crustaceans nei [Crustacea],2015,Tonnes,11.42,,NOR_2015_CRU,US Dollar,387284.0,
11340,Norway,Marine crustaceans nei [Crustacea],2016,Tonnes,13.5,,NOR_2016_CRU,US Dollar,520716.0,
11341,Norway,Marine crustaceans nei [Crustacea],2017,Tonnes,21.1,,NOR_2017_CRU,US Dollar,461096.0,
11342,Norway,Marine crustaceans nei [Crustacea],2018,Tonnes,26.766,,NOR_2018_CRU,US Dollar,531374.0,
11343,Norway,Marine crustaceans nei [Crustacea],2019,Tonnes,7.905,,NOR_2019_CRU,US Dollar,323460.0,
11344,Norway,Marine crustaceans nei [Crustacea],2020,Tonnes,6.85,,NOR_2020_CRU,US Dollar,311829.0,
11345,Norway,Marine crustaceans nei [Crustacea],2021,Tonnes,14.65,,NOR_2021_CRU,US Dollar,106053.0,
11346,Russia,Sea mussels nei [Mytilidae],2012,Tonnes,340.0,,RUS_2012_MSX,US Dollar,442000.0,Estimated value
11347,Russia,Sea mussels nei [Mytilidae],2013,Tonnes,964.0,,RUS_2013_MSX,US Dollar,1253200.0,Estimated value
11348,Russia,Sea mussels nei [Mytilidae],2014,Tonnes,798.0,,RUS_2014_MSX,US Dollar,1037400.0,Estimated value
11349,Russia,Sea mussels nei [Mytilidae],2015,Tonnes,207.0,,RUS_2015_MSX,US Dollar,269100.0,Estimated value
11350,Russia,Sea mussels nei [Mytilidae],2016,Tonnes,418.0,,RUS_2016_MSX,US Dollar,543400.0,Estimated value
11351,Russia,Sea mussels nei [Mytilidae],2017,Tonnes,1165.0,,RUS_2017_MSX,US Dollar,1514500.0,Estimated value
11352,Russia,Sea mussels nei [Mytilidae],2018,Tonnes,1286.0,,RUS_2018_MSX,US Dollar,1671800.0,Estimated value
11353,Russia,Sea mussels nei [Mytilidae],2019,Tonnes,1971.0,,RUS_2019_MSX,US Dollar,2562300.0,Estimated value
11354,Russia,Sea mussels nei [Mytilidae],2020,Tonnes,3240.0,,RUS_2020_MSX,US Dollar,4548960.0,Estimated value
11355,Russia,Sea mussels nei [Mytilidae],2021,Tonnes,3740.0,,RUS_2021_MSX,US Dollar,5250960.0,Estimated value
11356,Thailand,Abalones nei [Haliotis spp],2012,Tonnes,5.0,Estimated value,THA_2012_ABX,US Dollar,80430.0,Estimated value
11357,Thailand,Abalones nei [Haliotis spp],2013,Tonnes,2.0,Estimated value,THA_2013_ABX,US Dollar,32546.0,Estimated value
11358,Thailand,Abalones nei [Haliotis spp],2014,Tonnes,2.0,Estimated value,THA_2014_ABX,US Dollar,30788.0,Estimated value
11359,Thailand,Abalones nei [Haliotis spp],2015,Tonnes,2.0,Estimated value,THA_2015_ABX,US Dollar,29199.0,Estimated value
11360,Thailand,Abalones nei [Haliotis spp],2016,Tonnes,2.0,Estimated value,THA_2016_ABX,US Dollar,28332.0,Estimated value
11361,Thailand,Abalones nei [Haliotis spp],2017,Tonnes,2.0,Estimated value,THA_2017_ABX,US Dollar,29464.0,Estimated value
11362,Thailand,Abalones nei [Haliotis spp],2018,Tonnes,2.0,Estimated value,THA_2018_ABX,US Dollar,30950.0,Estimated value
11363,Thailand,Abalones nei [Haliotis spp],2019,Tonnes,2.0,Estimated value,THA_2019_ABX,US Dollar,32209.0,Estimated value
11364,Thailand,Abalones nei [Haliotis spp],2020,Tonnes,2.0,Estimated value,THA_2020_ABX,US Dollar,31955.0,Estimated value
11365,Thailand,Abalones nei [Haliotis spp],2021,Tonnes,2.0,Estimated value,THA_2021_ABX,US Dollar,31272.0,Estimated value
11366,Ireland,RED SEAWEEDS,2012,Tonnes,8.5,,IRL_2012_92,US Dollar,10921.0,
11367,Czechia,RIVER EELS,2012,Tonnes,1.0,,CZE_2012_22,US Dollar,3000.0,Estimated value
